MonthsInService,MonthlyMinutes,BlockedCalls,DroppedCalls,CustomerCareCalls,RetentionCalls,IncomeGroup,CreditRating,CurrentEquipmentDays,HandsetRefurbished,Churn
14,243.0,0.0,0.0,0.0,0,6,1,402.0,0,1
24,233.0,0.0,2.0,1.0,0,0,1,139.0,0,1
24,818.0,1.0,19.7,2.7,0,7,0,251.0,0,0
27,852.0,2.3,21.0,0.0,0,9,0,438.0,0,0
22,464.0,0.3,3.0,0.0,0,7,1,654.0,0,1
17,156.0,0.0,2.7,0.0,0,7,1,511.0,0,0
12,1450.0,0.7,4.3,0.0,0,6,2,202.0,0,1
8,2968.0,0.7,26.3,31.3,0,4,3,25.0,0,0
19,270.0,18.3,6.3,5.0,0,1,4,202.0,0,0
15,136.0,0.0,0.0,0.0,0,6,2,459.0,0,1
8,403.0,0.3,1.3,2.0,0,6,4,246.0,0,0
18,266.0,0.0,7.0,0.0,0,0,3,290.0,0,0
13,181.0,4.7,1.3,0.0,0,0,1,383.0,0,1
13,310.0,5.3,29.0,0.7,0,9,1,380.0,0,1
36,44.0,0.0,0.3,0.0,0,7,0,1092.0,0,0
11,998.0,32.0,13.0,6.7,0,0,6,202.0,1,0
9,398.0,0.0,0.0,0.0,0,6,1,260.0,0,0
10,250.0,1.7,3.3,1.7,0,9,3,254.0,1,1
10,93.0,4.0,0.0,0.0,0,6,1,291.0,0,0
14,30.0,0.0,0.7,0.0,0,6,1,435.0,0,1
13,233.0,0.0,2.0,0.0,0,6,1,389.0,0,1
21,411.0,19.7,3.7,0.0,0,3,4,636.0,0,0
14,230.0,0.0,3.0,0.0,0,0,2,402.0,0,0
19,293.0,1.3,2.3,0.0,0,5,1,553.0,0,0
18,468.0,0.0,0.7,0.0,0,5,2,349.0,0,0
27,324.0,0.3,3.7,1.3,0,7,2,47.0,0,0
6,141.0,0.3,0.7,0.0,0,9,1,188.0,0,0
21,296.0,1.0,0.7,3.7,0,4,1,610.0,0,0
13,387.0,3.7,1.7,0.3,0,5,1,11.0,1,0
15,26.0,0.0,0.3,0.0,0,7,1,437.0,0,0
9,358.0,2.3,3.7,0.0,0,0,3,262.0,0,0
17,808.0,0.7,8.0,1.3,0,6,2,519.0,0,1
11,918.0,1.7,20.0,0.0,0,7,1,207.0,0,0
7,38.0,0.0,1.0,1.3,0,0,2,35.0,1,0
18,47.0,0.0,0.0,0.0,1,7,1,537.0,0,0
7,958.0,7.3,3.0,0.0,0,0,1,193.0,0,1
7,61.0,0.0,2.0,2.0,0,0,4,185.0,1,0
15,302.0,0.0,0.0,0.0,0,7,1,432.0,0,1
7,367.0,2.3,7.0,0.0,0,9,0,218.0,0,0
25,78.0,2.7,0.0,0.0,0,6,0,772.0,0,0
12,366.0,40.7,1.0,1.3,0,1,1,352.0,0,0
9,399.0,3.7,13.0,1.3,0,9,1,267.0,0,0
12,101.0,0.3,4.3,0.0,0,0,1,351.0,0,1
7,911.0,0.7,16.0,7.3,0,0,2,207.0,0,0
8,1023.0,4.0,10.3,1.0,0,0,0,242.0,0,0
11,770.0,1.0,4.3,4.0,0,8,1,348.0,0,1
15,808.0,1.3,10.0,0.0,0,7,1,463.0,0,0
7,1033.0,0.7,15.3,4.7,0,5,2,185.0,0,1
42,2001.0,10.7,9.3,2.7,0,4,0,57.0,0,0
16,918.0,0.0,0.0,0.0,0,0,1,93.0,1,1
10,3518.0,3.0,78.7,7.0,0,0,3,300.0,0,0
30,688.0,0.7,2.7,3.7,1,6,4,378.0,0,0
19,162.0,0.3,0.7,0.0,0,7,1,581.0,0,1
8,254.0,2.3,0.7,0.0,0,3,4,108.0,1,0
11,6.0,0.0,0.0,0.0,0,9,1,318.0,0,1
19,151.0,3.0,2.7,0.0,0,5,1,571.0,0,0
28,402.0,1.3,4.7,0.0,0,5,0,823.0,0,1
27,290.0,0.7,5.7,0.0,0,2,1,260.0,0,0
10,1166.0,3.3,13.3,2.0,0,0,6,230.0,1,0
29,2014.0,2.7,29.7,1.3,0,1,2,138.0,1,0
19,892.0,13.0,16.0,0.0,0,6,0,588.0,0,1
10,13.0,0.7,0.0,0.0,0,4,2,292.0,0,0
41,610.0,0.7,21.7,0.0,0,0,2,266.0,0,1
9,0.0,0.0,0.0,0.0,0,3,2,266.0,0,1
19,554.0,0.0,9.3,0.0,0,0,1,582.0,0,0
21,28.0,0.0,1.0,0.0,0,6,1,632.0,0,0
9,1065.0,0.7,8.7,7.0,0,0,3,281.0,1,0
9,224.0,1.0,8.7,0.0,0,6,1,256.0,0,0
35,155.0,0.3,2.7,0.0,0,9,0,316.0,0,0
17,469.0,6.3,2.7,0.0,0,6,1,198.0,0,0
42,1092.0,2.7,18.7,0.7,0,6,4,687.0,0,0
21,268.0,0.0,0.0,0.0,0,5,3,636.0,0,0
10,247.0,1.3,6.7,0.0,0,0,2,296.0,0,1
45,274.0,1.0,3.7,0.0,0,9,0,54.0,0,0
10,81.0,1.7,1.7,0.0,0,7,2,286.0,0,1
17,262.0,0.3,2.3,0.0,0,0,1,515.0,0,0
13,33.0,1.7,0.0,0.0,0,3,1,53.0,0,1
16,500.0,6.0,9.3,2.3,0,0,4,122.0,0,0
41,305.0,0.0,5.0,0.0,0,1,0,1222.0,0,0
12,225.0,0.3,5.3,1.3,0,0,4,35.0,0,0
12,554.0,0.0,2.7,2.0,0,0,3,208.0,0,1
10,89.0,2.0,5.7,0.0,0,8,3,279.0,0,0
23,329.0,9.0,2.3,0.0,0,4,3,705.0,0,0
18,318.0,1.3,4.3,0.0,0,6,2,537.0,0,0
9,605.0,1.0,7.3,0.0,0,7,1,287.0,0,0
9,190.0,0.7,4.3,0.0,0,5,2,263.0,0,0
7,131.0,1.0,0.0,0.0,0,7,1,216.0,0,0
16,1792.0,0.0,9.7,0.0,0,9,2,238.0,1,0
17,670.0,0.0,6.0,6.3,0,4,4,504.0,0,0
24,170.0,0.0,1.7,0.0,0,3,0,327.0,1,0
16,128.0,0.7,1.3,1.7,0,9,1,489.0,0,0
15,92.0,0.0,0.0,0.0,0,6,1,444.0,0,0
33,183.0,0.0,2.3,0.0,0,9,0,587.0,1,0
7,360.0,1.7,0.0,6.3,0,7,4,3.0,1,0
30,27.0,0.0,0.7,0.0,0,6,0,43.0,0,0
21,177.0,1.0,2.7,0.0,0,5,1,634.0,0,0
16,884.0,1.3,10.7,0.0,0,0,4,486.0,0,0
12,710.0,0.3,7.7,0.0,0,9,1,379.0,0,1
11,244.0,1.0,4.0,0.0,0,0,3,3.0,1,0
38,252.0,0.0,8.7,0.0,0,9,3,446.0,0,0
13,228.0,0.7,6.3,0.7,0,9,2,385.0,0,0
17,1012.0,0.0,6.7,5.0,0,8,1,200.0,0,0
21,139.0,1.7,1.3,0.0,0,0,0,300.0,1,0
18,884.0,1.7,10.7,0.0,1,0,2,515.0,1,0
19,1347.0,7.7,5.3,3.7,0,3,4,338.0,1,0
22,79.0,0.0,0.0,0.7,0,5,4,19.0,1,1
7,291.0,19.0,9.7,3.3,0,2,1,219.0,0,0
36,1382.0,0.3,32.7,16.7,0,6,0,142.0,0,0
12,1364.0,0.0,0.0,0.0,0,0,2,340.0,0,1
22,667.0,3.7,6.7,4.7,0,9,2,101.0,0,0
26,296.0,10.7,0.3,0.0,0,6,1,178.0,0,1
7,488.0,17.7,0.3,4.3,0,0,4,213.0,1,0
25,909.0,1.3,15.3,3.3,0,6,0,3.0,0,0
15,360.0,12.3,1.3,0.0,0,5,1,442.0,1,0
8,448.0,10.3,12.0,6.3,0,0,4,86.0,0,0
10,609.0,4.3,26.0,5.0,0,6,3,108.0,1,0
11,59.0,0.0,2.7,2.7,0,5,5,319.0,0,1
19,1119.0,2.0,21.3,2.3,0,6,2,14.0,0,1
10,1053.0,0.0,9.3,5.7,0,4,6,288.0,0,0
41,135.0,0.0,1.0,0.0,0,0,3,622.0,0,0
7,531.0,3.0,25.0,0.0,0,6,2,190.0,0,0
13,107.0,0.0,0.0,0.0,0,7,5,387.0,0,1
10,554.0,5.0,2.7,1.7,0,5,2,57.0,0,0
14,344.0,1.0,0.7,3.7,0,3,1,413.0,0,0
23,50.0,0.0,2.7,2.0,0,7,4,39.0,0,0
21,98.0,0.0,0.7,0.0,0,3,1,619.0,0,0
13,752.0,0.0,0.0,0.0,0,6,1,392.0,0,1
16,433.0,1.0,5.3,5.3,0,5,1,476.0,0,0
12,441.0,10.7,30.7,0.0,0,9,1,364.0,0,0
11,143.0,0.0,2.0,0.0,0,9,0,325.0,0,0
7,1299.0,4.7,8.7,5.0,0,0,2,199.0,0,1
22,210.0,0.0,2.7,0.0,0,6,1,651.0,0,0
36,3989.0,81.3,23.0,6.0,0,2,2,56.0,1,0
20,528.0,0.7,0.0,0.7,0,4,2,596.0,0,0
13,239.0,0.0,0.0,0.0,0,1,2,391.0,0,0
38,839.0,3.3,3.7,6.3,0,6,0,308.0,0,0
20,1429.0,0.7,4.3,0.0,0,0,2,583.0,0,1
27,178.0,0.0,1.0,0.0,0,0,4,227.0,0,0
19,160.0,0.7,0.3,0.0,0,7,1,560.0,1,0
11,506.0,3.0,17.7,0.7,0,7,1,62.0,1,1
12,1281.0,11.3,7.0,21.0,0,6,2,118.0,0,0
37,0.0,0.0,0.0,0.0,0,6,0,1120.0,0,0
45,999.0,0.0,0.0,0.0,0,5,3,160.0,1,0
23,94.0,0.0,3.7,0.0,0,9,0,674.0,1,1
24,390.0,1.0,1.3,2.3,0,6,3,365.0,1,0
9,240.0,0.0,0.7,3.3,0,1,1,276.0,0,0
15,310.0,3.3,1.3,1.7,0,9,1,453.0,0,0
13,256.0,2.7,10.7,0.0,0,6,2,391.0,0,0
13,966.0,1.0,9.3,0.7,0,0,2,165.0,0,0
16,142.0,0.3,1.0,2.7,0,6,5,469.0,0,0
7,603.0,1.3,14.3,7.7,0,3,4,199.0,0,0
13,246.0,1.0,4.7,8.3,0,0,4,26.0,0,0
23,750.0,1.7,5.3,0.0,0,3,1,677.0,0,1
19,532.0,0.0,1.0,1.0,0,0,3,568.0,0,0
17,260.0,2.0,5.7,0.7,0,0,2,512.0,0,1
22,711.0,0.3,7.0,1.0,0,7,1,92.0,1,0
36,269.0,1.3,5.3,0.0,0,6,0,962.0,1,1
37,10.0,0.0,0.0,0.0,0,4,3,1138.0,0,1
28,127.0,0.7,1.3,0.0,0,5,1,836.0,0,1
14,604.0,1.0,1.0,6.0,0,4,6,307.0,0,1
13,396.0,0.0,1.3,1.3,0,2,1,389.0,0,0
26,1453.0,15.7,11.7,4.3,0,0,3,269.0,1,0
29,35.0,0.7,1.7,0.3,0,3,1,861.0,0,0
21,76.0,0.7,3.3,0.0,0,6,2,650.0,0,1
13,1948.0,41.3,36.7,5.3,0,0,2,389.0,0,1
27,370.0,1.0,2.3,4.0,0,0,0,803.0,0,1
24,300.0,1.7,1.0,0.0,1,3,3,731.0,0,1
13,1294.0,5.3,28.7,9.3,0,0,1,109.0,0,0
10,150.0,0.0,1.3,0.0,0,0,1,295.0,0,0
13,588.0,15.0,7.3,0.0,0,6,1,84.0,1,1
14,166.0,0.0,0.0,0.0,0,0,6,403.0,0,1
19,787.0,0.3,5.0,0.0,0,3,1,302.0,1,0
18,187.0,2.3,4.0,0.7,0,4,2,514.0,0,1
33,62.0,0.0,1.3,0.0,0,5,3,433.0,1,0
14,636.0,1.3,5.7,5.7,0,0,1,391.0,0,1
9,1272.0,1.0,1.7,0.0,0,6,1,245.0,0,0
12,773.0,5.7,47.7,5.0,0,4,6,120.0,0,1
13,223.0,0.3,1.0,2.0,0,5,1,382.0,0,0
34,842.0,0.0,6.7,0.0,0,0,0,26.0,0,0
13,381.0,0.0,1.3,0.0,0,9,1,387.0,0,0
20,1029.0,3.7,1.3,1.0,0,7,2,594.0,0,1
26,47.0,0.0,0.3,0.0,0,6,1,781.0,0,1
22,379.0,0.0,3.7,1.7,0,8,1,283.0,0,0
29,112.0,1.0,0.7,0.0,0,9,0,234.0,0,1
29,317.0,2.0,7.3,10.3,0,9,4,696.0,0,0
24,302.0,0.7,2.3,1.0,0,4,5,71.0,1,0
15,337.0,0.7,2.7,0.0,0,4,1,441.0,1,0
26,1489.0,0.7,23.7,0.7,0,8,4,85.0,0,0
26,288.0,0.0,3.3,0.0,0,0,1,129.0,0,1
7,328.0,24.3,2.0,0.0,0,0,1,224.0,0,0
19,127.0,1.3,0.0,0.3,0,6,1,558.0,0,0
13,48.0,0.0,0.0,0.0,0,8,0,368.0,0,0
7,980.0,58.3,3.7,22.7,0,0,1,177.0,1,0
22,206.0,0.0,1.7,0.0,0,1,1,657.0,0,0
43,872.0,19.7,8.3,4.7,0,9,0,692.0,0,1
10,761.0,0.7,5.3,1.3,0,5,2,297.0,0,0
15,2256.0,33.7,19.0,2.3,0,0,2,432.0,0,0
13,1389.0,1.0,5.0,2.7,0,3,2,125.0,0,1
19,935.0,2.7,13.0,0.0,1,6,1,575.0,0,1
19,79.0,1.3,0.0,0.0,0,9,0,583.0,1,0
10,375.0,0.3,1.7,0.0,0,8,1,295.0,0,0
49,1.0,0.0,0.0,0.0,1,5,0,568.0,1,0
9,1504.0,7.0,27.0,0.3,0,0,2,248.0,0,1
37,52.0,2.3,1.7,0.0,0,3,0,475.0,0,1
21,242.0,0.0,1.3,0.0,0,6,1,629.0,0,1
9,117.0,0.0,0.0,0.0,0,1,2,268.0,0,1
11,131.0,0.3,0.7,0.0,0,4,1,314.0,0,0
9,392.0,1.0,19.0,14.3,0,5,2,281.0,0,0
32,26.0,1.3,1.0,0.0,0,5,0,971.0,0,0
57,26.0,1.0,0.0,0.0,0,9,0,601.0,0,0
40,2696.0,0.3,21.3,1.3,0,6,6,215.0,0,0
11,260.0,1.3,6.0,0.0,0,8,1,27.0,0,0
7,1552.0,4.0,5.7,5.7,0,9,2,173.0,1,0
18,801.0,47.7,10.7,2.3,0,6,1,362.0,0,1
41,4.0,0.0,0.3,0.0,0,6,2,1244.0,0,0
11,128.0,2.7,5.3,0.0,0,0,3,34.0,1,1
11,584.0,2.0,15.3,1.3,0,7,1,82.0,0,0
13,398.0,0.0,2.0,1.3,0,0,0,406.0,0,0
33,256.0,0.0,1.0,1.7,0,4,2,90.0,0,0
9,307.0,0.3,7.3,0.0,0,4,6,254.0,0,0
16,273.0,2.3,0.3,0.0,0,6,3,489.0,0,0
15,586.0,8.3,3.0,2.0,0,5,4,438.0,0,1
15,123.0,0.0,0.0,0.0,0,0,1,446.0,0,0
28,703.0,12.7,10.0,1.3,0,0,1,138.0,0,0
24,263.0,5.0,1.7,2.0,0,3,1,723.0,0,0
6,372.0,0.0,5.3,2.0,0,6,2,189.0,0,0
17,644.0,4.7,7.0,0.0,0,5,1,9.0,0,0
19,145.0,0.7,1.0,1.0,0,0,1,157.0,0,0
19,1321.0,0.3,22.3,3.0,0,4,1,243.0,0,1
14,1055.0,3.7,11.7,1.3,0,7,4,408.0,0,0
25,10.0,0.0,0.0,0.0,0,5,0,756.0,0,0
33,512.0,4.7,4.3,0.0,0,6,0,1001.0,0,0
27,894.0,0.7,8.0,0.0,1,4,2,811.0,0,0
38,934.0,0.0,2.3,0.7,0,6,0,816.0,0,0
20,567.0,1.7,19.3,0.3,0,7,1,82.0,1,0
15,1438.0,11.7,55.3,22.7,0,5,4,57.0,0,0
16,644.0,0.3,6.7,0.0,0,7,1,491.0,0,0
37,1051.0,0.7,3.7,0.3,0,2,0,972.0,0,0
14,280.0,0.0,2.7,1.0,0,4,1,404.0,0,1
10,172.0,21.0,0.7,2.0,0,5,2,296.0,0,0
13,595.0,1.7,7.0,0.0,0,9,2,372.0,0,0
10,1060.0,29.0,2.7,3.0,0,0,1,292.0,0,0
9,197.0,0.0,0.3,0.3,0,7,1,264.0,0,0
9,388.0,4.3,10.7,2.0,0,7,4,54.0,0,1
37,632.0,0.3,12.3,0.0,0,1,0,275.0,0,0
15,292.0,4.0,12.3,11.7,0,7,3,438.0,0,1
26,620.0,0.7,16.3,0.0,1,9,1,580.0,0,0
7,484.0,0.0,1.3,1.7,0,0,1,205.0,0,0
14,93.0,0.0,0.0,0.0,0,8,2,395.0,0,0
20,678.0,1.3,8.0,2.7,0,7,3,586.0,0,0
14,461.0,8.7,3.7,2.3,0,3,1,413.0,0,1
19,151.0,2.0,3.3,0.7,0,0,1,282.0,0,0
34,12.0,0.0,0.0,0.0,0,2,0,1038.0,0,0
13,764.0,2.7,9.7,6.7,0,7,1,51.0,1,0
35,899.0,0.3,8.7,1.0,0,6,2,241.0,0,0
24,98.0,1.0,1.3,0.0,0,6,0,731.0,0,1
10,1446.0,12.3,18.0,0.0,0,0,1,48.0,0,0
17,312.0,1.0,8.7,5.0,0,7,1,349.0,0,0
20,136.0,2.0,7.3,0.0,0,7,1,97.0,0,1
12,272.0,0.7,2.3,0.0,0,6,1,378.0,0,1
8,200.0,0.0,0.0,0.0,0,3,1,234.0,0,0
13,1819.0,16.7,3.7,78.7,0,1,4,380.0,1,0
17,2693.0,2.3,28.3,4.7,0,4,4,88.0,0,0
29,198.0,5.0,0.7,2.3,0,1,4,872.0,0,1
37,196.0,0.0,0.0,0.3,0,6,0,1120.0,0,1
44,238.0,3.3,0.3,0.0,0,1,0,446.0,0,1
27,583.0,2.3,2.0,2.7,0,4,4,278.0,0,0
27,1356.0,2.7,14.3,1.7,0,6,2,451.0,0,0
14,402.0,1.7,4.3,0.0,0,0,4,178.0,0,0
15,523.0,2.0,4.0,0.0,0,3,1,415.0,0,0
23,340.0,2.3,1.7,0.0,0,6,1,669.0,0,1
41,245.0,0.0,3.3,1.3,0,7,0,624.0,0,0
11,313.0,0.0,0.0,0.0,0,0,0,333.0,0,1
17,51.0,2.0,2.0,0.0,0,6,2,487.0,1,0
35,536.0,2.7,3.7,0.0,0,6,0,192.0,0,0
16,313.0,0.3,9.7,0.0,0,6,1,472.0,0,1
9,1304.0,6.7,8.7,2.3,0,0,4,261.0,0,0
23,612.0,6.0,4.0,3.0,0,0,4,209.0,0,0
18,54.0,0.0,0.0,0.0,0,7,1,536.0,0,0
34,1634.0,8.0,6.0,5.3,2,6,2,122.0,0,0
33,1220.0,1.7,14.7,2.7,0,6,4,183.0,0,1
19,850.0,6.3,24.0,0.0,0,0,1,576.0,0,1
26,69.0,0.3,1.3,0.0,0,6,1,784.0,0,0
26,534.0,0.0,3.3,0.3,0,7,1,472.0,0,0
7,174.0,0.3,0.3,0.0,0,4,1,219.0,0,1
15,1990.0,32.3,0.7,13.3,0,1,2,433.0,0,1
8,920.0,2.0,11.3,1.3,0,0,3,250.0,0,0
11,1731.0,17.3,0.7,26.0,0,0,1,196.0,1,0
19,352.0,1.3,9.7,0.0,0,6,1,5.0,0,1
19,592.0,15.0,11.0,2.7,0,4,2,388.0,1,0
37,571.0,2.3,9.7,3.7,0,9,0,99.0,0,0
13,263.0,3.7,5.0,0.0,0,7,1,382.0,0,1
23,962.0,4.0,22.0,4.3,0,3,2,460.0,1,1
25,70.0,0.7,1.0,4.3,0,6,1,739.0,0,1
34,354.0,5.0,3.0,4.0,0,5,0,1017.0,0,0
8,16.0,0.0,0.0,0.0,0,6,0,236.0,1,1
26,453.0,0.7,0.7,1.3,0,1,2,526.0,1,0
9,1195.0,2.0,12.0,2.7,0,9,3,276.0,0,0
34,131.0,0.7,0.3,1.0,0,0,1,334.0,0,1
17,30.0,0.3,0.3,0.0,0,7,1,514.0,0,1
18,211.0,0.3,11.3,2.7,0,6,1,562.0,0,0
9,102.0,0.0,1.0,0.0,0,0,6,272.0,0,0
35,3.0,0.3,0.0,0.0,0,9,0,1056.0,0,0
28,634.0,9.3,2.0,17.0,0,6,1,306.0,0,0
23,61.0,1.0,0.0,0.0,0,6,1,661.0,0,0
13,514.0,1.0,10.3,0.0,0,6,1,399.0,0,0
37,594.0,16.3,4.7,10.7,0,9,0,1135.0,0,0
18,622.0,0.3,16.0,0.0,0,0,1,548.0,0,1
7,813.0,0.3,1.7,4.0,0,0,2,191.0,1,0
25,566.0,0.7,21.3,0.0,0,0,1,409.0,1,1
27,704.0,0.7,6.7,0.0,0,0,3,808.0,0,1
18,184.0,0.7,5.7,0.0,0,4,1,20.0,0,0
19,290.0,2.0,0.7,0.0,0,4,3,583.0,0,0
10,516.0,4.3,14.3,0.3,0,0,6,285.0,0,0
16,0.0,0.0,0.0,0.7,0,6,5,253.0,0,0
14,565.0,6.7,4.0,0.0,0,0,4,45.0,1,0
8,132.0,0.3,2.7,0.0,0,0,0,257.0,0,0
6,1463.0,10.0,1.0,3.3,0,0,2,149.0,1,0
17,205.0,1.7,6.3,0.0,0,6,4,512.0,0,1
13,345.0,2.7,10.0,2.3,0,5,1,405.0,0,0
13,1050.0,1.3,9.7,3.7,0,0,1,40.0,1,1
8,36.0,0.0,0.0,0.0,0,9,1,248.0,0,1
24,158.0,1.3,3.3,0.0,0,3,2,303.0,0,1
13,1136.0,3.7,9.7,2.0,0,7,2,401.0,0,1
29,633.0,0.7,6.7,0.0,0,9,0,232.0,0,0
11,51.0,0.0,0.7,0.0,0,6,1,321.0,0,1
11,1166.0,1.7,1.7,0.0,0,6,1,305.0,0,1
9,1358.0,4.0,28.7,9.0,0,0,1,267.0,0,0
21,127.0,1.3,2.7,0.0,0,0,1,635.0,0,0
19,332.0,0.3,3.7,1.0,0,4,1,40.0,0,0
14,275.0,1.0,0.0,0.0,0,0,1,401.0,0,0
13,604.0,1.0,15.3,2.7,0,0,3,392.0,0,1
14,525.0,1.7,7.7,3.0,0,7,1,411.0,0,0
30,12.0,1.0,0.0,0.0,0,3,0,878.0,0,0
21,1219.0,0.7,31.3,0.0,0,6,1,170.0,1,0
23,81.0,1.3,0.0,0.0,0,7,1,643.0,0,0
43,275.0,9.0,5.7,0.7,0,6,2,264.0,0,0
29,275.0,1.7,11.3,5.3,0,0,2,515.0,0,1
14,84.0,0.0,1.7,2.3,1,1,4,434.0,0,1
7,1492.0,5.3,8.0,14.0,0,0,1,227.0,0,0
14,591.0,13.7,7.7,0.3,0,6,1,402.0,0,1
24,436.0,1.7,0.0,0.3,0,8,0,720.0,0,0
41,154.0,0.3,3.0,0.0,0,8,0,1234.0,0,0
18,197.0,2.3,1.0,0.0,0,6,1,517.0,0,0
19,623.0,6.0,10.3,3.0,0,6,2,10.0,0,1
22,202.0,0.0,6.3,0.0,0,7,3,660.0,0,1
20,288.0,1.0,3.0,0.0,0,2,2,602.0,0,0
7,909.0,54.0,12.0,3.7,0,0,1,198.0,0,0
13,365.0,0.3,4.0,1.3,0,7,1,399.0,0,1
14,581.0,0.0,3.3,0.7,0,0,4,422.0,0,0
35,1046.0,1.0,11.0,4.7,0,0,0,519.0,0,0
25,400.0,0.3,4.7,2.7,0,6,1,741.0,1,1
17,32.0,0.0,0.7,0.0,0,6,1,504.0,0,0
35,709.0,0.3,11.0,4.3,0,0,3,58.0,0,0
18,46.0,1.0,1.7,0.0,0,1,1,536.0,0,1
16,882.0,15.3,26.7,0.0,0,6,2,465.0,0,1
9,329.0,1.0,0.7,0.3,0,0,1,270.0,0,0
13,15.0,1.0,0.3,0.0,0,6,1,326.0,0,1
10,214.0,0.7,5.7,1.0,0,1,6,282.0,0,1
25,1066.0,0.3,5.3,1.3,0,3,2,308.0,1,0
10,37.0,0.7,0.7,0.0,0,6,1,299.0,1,0
24,528.0,0.0,3.7,2.0,0,4,1,723.0,0,0
30,914.0,8.7,15.7,0.7,0,5,3,95.0,0,0
37,1440.0,0.3,18.7,5.0,0,0,2,350.0,0,0
12,457.0,3.3,13.7,0.0,0,9,0,370.0,0,1
33,1322.0,1.0,5.7,1.3,0,3,0,75.0,1,0
21,1094.0,2.7,13.3,5.0,0,3,2,626.0,0,0
20,1301.0,5.0,11.0,0.0,0,5,6,605.0,0,1
11,182.0,19.7,2.0,0.0,0,2,1,336.0,0,1
14,2688.0,1.3,27.3,7.3,0,4,4,365.0,0,1
13,239.0,0.0,0.0,0.0,0,7,0,370.0,0,1
21,348.0,8.0,0.7,0.0,0,3,2,629.0,0,1
7,380.0,1.0,2.7,0.0,0,4,1,208.0,0,0
9,608.0,0.7,3.0,0.3,0,6,1,274.0,0,0
12,516.0,7.7,3.3,0.0,0,6,1,377.0,0,0
9,1017.0,30.0,2.0,4.0,0,0,3,264.0,0,1
12,502.0,0.0,0.0,0.0,0,4,1,345.0,0,0
16,219.0,1.0,4.0,0.0,0,9,2,484.0,0,1
8,320.0,0.3,2.7,16.3,0,0,2,242.0,0,0
9,1997.0,0.0,0.0,0.0,0,4,1,288.0,0,0
9,102.0,0.0,1.7,0.0,0,2,1,249.0,0,0
14,99.0,0.0,0.0,0.0,0,0,1,422.0,0,0
21,66.0,3.0,1.7,3.3,0,9,4,81.0,0,0
35,9.0,0.7,0.0,0.0,0,6,0,333.0,1,0
17,1104.0,6.0,4.0,0.0,0,7,3,512.0,0,1
48,1600.0,0.0,0.0,0.0,1,5,0,165.0,0,0
9,403.0,0.0,4.3,4.7,0,6,3,45.0,0,0
9,411.0,0.0,0.0,0.0,0,6,0,258.0,0,1
10,266.0,6.3,2.7,0.0,0,6,3,284.0,0,0
17,112.0,0.0,0.0,0.0,0,9,0,224.0,1,0
23,1622.0,0.0,12.0,1.7,0,0,4,77.0,1,0
10,1620.0,17.0,7.0,3.3,0,0,1,303.0,0,0
52,647.0,5.0,3.7,0.0,0,8,0,1554.0,0,0
24,8.0,0.0,0.7,0.0,0,5,1,728.0,0,0
16,37.0,0.3,0.0,0.0,0,5,0,492.0,0,1
22,338.0,0.3,3.7,0.0,1,8,3,199.0,1,0
21,310.0,1.0,7.3,0.0,0,9,1,289.0,1,0
11,24.0,1.3,1.0,0.0,0,3,1,327.0,0,0
10,198.0,0.0,0.0,0.0,0,0,1,296.0,0,0
13,882.0,0.3,6.3,4.3,0,0,1,401.0,0,0
36,54.0,0.0,1.0,0.0,0,6,0,1081.0,0,0
34,51.0,0.3,0.3,0.0,0,3,0,1028.0,0,0
51,781.0,8.7,7.7,0.0,0,0,2,86.0,0,0
11,386.0,0.0,6.0,1.3,0,6,4,318.0,0,0
11,1525.0,14.7,43.3,7.3,0,0,4,131.0,0,0
47,600.0,3.3,13.3,3.7,0,0,2,591.0,0,1
7,1472.0,6.3,33.7,3.0,0,0,1,203.0,0,0
11,535.0,4.0,2.3,3.0,0,5,1,305.0,0,0
11,1633.0,7.0,1.3,4.0,0,6,1,326.0,0,0
23,247.0,0.0,2.3,0.0,0,7,0,709.0,0,0
9,1376.0,1.3,17.0,5.7,0,6,3,252.0,0,0
39,503.0,5.0,0.7,0.3,0,5,0,38.0,0,0
8,2430.0,11.0,6.7,4.3,0,0,6,244.0,0,0
19,1027.0,3.0,2.0,0.7,1,6,2,9.0,0,1
19,224.0,2.3,3.0,0.7,0,6,4,533.0,0,0
32,1517.0,1.3,22.7,5.7,0,8,2,233.0,0,0
15,947.0,2.0,24.3,4.0,0,0,4,446.0,1,1
13,1092.0,4.3,14.0,2.7,0,1,4,91.0,0,0
10,0.0,0.0,0.0,0.0,0,5,3,225.0,0,1
20,473.0,1.3,9.0,0.0,0,6,0,227.0,0,0
22,1504.0,0.7,24.0,5.0,0,6,4,445.0,1,1
14,1470.0,9.0,7.7,2.7,0,0,1,408.0,0,0
25,370.0,7.7,8.0,1.7,0,0,1,753.0,0,1
16,344.0,0.0,1.0,0.0,0,2,3,471.0,0,1
22,372.0,3.7,2.7,0.3,0,6,4,430.0,0,0
9,250.0,0.0,0.0,0.0,0,9,0,265.0,1,0
7,275.0,0.0,6.0,0.0,0,8,1,222.0,0,0
29,204.0,0.3,1.0,0.3,0,5,1,351.0,1,0
30,34.0,0.0,1.3,0.3,0,6,0,906.0,0,0
27,128.0,0.7,2.3,0.0,0,8,0,512.0,1,0
9,68.0,0.0,0.7,0.0,0,0,0,133.0,1,0
